match_id,year,group,match_date,home_team,away_team,score,home_goals,away_goals,score_probability_pct,fitted_home_lambda,fitted_away_lambda,source_type,odds_provider,source_url,source_timing
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-3,1.0,3.0,2.9276,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-4,1.0,4.0,0.8452,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,1-5,1.0,5.0,0.1952,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-0,2.0,0.0,4.7356,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-1,2.0,1.0,5.4688,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-2,2.0,2.0,3.1577,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-3,2.0,3.0,1.2155,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-4,2.0,4.0,0.3509,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,2-5,2.0,5.0,0.0811,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-0,3.0,0.0,1.3108,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-1,3.0,1.0,1.5138,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-2,3.0,2.0,0.8741,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-3,3.0,3.0,0.3365,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-4,3.0,4.0,0.0971,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,3-5,3.0,5.0,0.0224,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-0,4.0,0.0,0.2721,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-1,4.0,1.0,0.3143,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-2,4.0,2.0,0.1815,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-3,4.0,3.0,0.0699,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-4,4.0,4.0,0.0202,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,4-5,4.0,5.0,0.0047,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-0,5.0,0.0,0.0452,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-1,5.0,1.0,0.0522,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-2,5.0,2.0,0.0301,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-3,5.0,3.0,0.0116,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-4,5.0,4.0,0.0033,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,5-5,5.0,5.0,0.0008,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
